username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,3/30/2017 1:14,0,0,森田知事　３期目へ意気込み http://www. yomiuri.co.jp/local/chiba/ne ws/20170327-OYTNT50214.html?from=tw …,,,,8.47E+17,https://twitter.com/Pregabalin/status/847172698023145472
,3/30/2017 1:14,0,0,高浜原発、再稼働へ　高裁、運転禁止の仮処分取り消し https:// this.kiji.is/21933954296222 5154 … #原発,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172685947838464
,3/30/2017 1:14,1,0,「あけぼの」街を走る…４月１６日、小坂のレールパークへ http://www. yomiuri.co.jp/local/akita/ne ws/20170327-OYTNT50131.html?from=tw … #鉄道,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172677378859010
,3/30/2017 1:14,0,0,最終回のみ放送時間が違う。 #小林さんちのメイドラゴン,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172514778202112
,3/30/2017 1:13,0,0,トールの昔話。 #小林さんちのメイドラゴン,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172505227767808
,3/30/2017 1:13,0,0,信仰心が無いので、神の力が及ばない。 #小林さんちのメイドラゴン,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172493815173121
,3/30/2017 1:13,0,0,トールとの出逢い。 #小林さんちのメイドラゴン,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172479210500096
,3/30/2017 1:13,0,0,御都合主義サイリウム。 #アキバズトリップ #アキバストリップ,,,# #,8.47E+17,https://twitter.com/Pregabalin/status/847172467692978176
,3/30/2017 1:13,0,0,助平心の勝利。 #アキバズトリップ #アキバストリップ,,,# #,8.47E+17,https://twitter.com/Pregabalin/status/847172454069841920
,3/30/2017 1:13,0,0,ファミコンのコントローラ。四角ボタンでない事がマニア度に欠けるな。 #アキバズトリップ #アキバストリップ,,,# #,8.47E+17,https://twitter.com/Pregabalin/status/847172421706629120
,3/30/2017 1:13,0,1,一人目だけでも充分だったなあ。 #ワンルーム,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172410902069248
,3/30/2017 1:13,0,0,さえちゃんに十二天将、出逢ってきた人達。 #双星の陰陽師,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847172404023484416
,3/29/2017 22:53,3,2,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 21:56,0,0,Pregabalin : è davvero utile per la cura del dolore da #sciatica ? Uno studio del The New England Journal of... http:// fb.me/9039NeCi4,,,#sciatica,8.47E+17,https://twitter.com/PINHUB2015/status/847122926134550528
,3/29/2017 21:35,0,0,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 21:32,0,0,pregabalin ?? And we're good to go lol x,,,,8.47E+17,https://twitter.com/missdavies73/status/847116881244901376
,3/29/2017 21:09,0,0,黒瀬マナミ：Pregabaline pillsa 150mg. Lyrica pregabalin pills http:// pregabalinepillsa150mg.cu.cc Order pregabalin online Preg... http:// bit.ly/1uciPNA,,,,8.47E+17,https://twitter.com/m_koibito/status/847111019465916416
,3/29/2017 20:58,0,0,Pregabalin ,,,,,
,3/29/2017 20:40,2,3,Both effective. Sometimes less side-effects with pregabalin ,,,,,
,3/29/2017 20:39,1,2,#cpcdialog any experience with Pregabalin over Gabapentin? https:// twitter.com/AllenFinley/st atus/847102804229525504 …,,,#cpcdialog,8.47E+17,https://twitter.com/AmblerJulia/status/847103429365432320
,3/29/2017 20:21,0,0,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 19:29,0,1,i was given pregabalin for anxiety and it helps some of my pain a lot,,,,,
,3/29/2017 19:08,0,1,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 18:48,0,0,i'm currently on ibuprfen too & omeprazole. i'm planning to try out gababentin/ pregabalin and possibly cannabinoids,,,,8.47E+17,https://twitter.com/disabilisaur/status/847075519157997570
,3/29/2017 18:45,0,0,「リトルウィッチアカデミア」潘めぐみらキャスト陣が第1クールを振り返り【AJ2017レポート】 http:// animeanime.jp/article/2017/0 3/29/33241.html?amp=twitter … 謎の教師クロワ。 #リトルウィッチアカデミア,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847074626102439937
,3/29/2017 18:42,0,0,@AnimeAnime_jp アニメ化してほしいマンガは？完結作品編 2位クロスボーン・ガンダム、1位は… http:// s.animeanime.jp/article/2017/0 3/11/32908.html … ガンダムエース2017年5月号No.177の長谷川裕一先生の目�,,@AnimeAnime_jp,,8.47E+17,https://twitter.com/Pregabalin/status/847074044943884289
,3/29/2017 18:16,1,1,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 17:52,0,0,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 17:45,0,0,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 17:35,0,0,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 16:49,0,0,Pregabalin vs Placebo for #Sciatica : Is It Effective? http:// goo.gl/alerts/EVyzC use wheat cushions 4 pain not drugs http:// tinyurl.com/muy6v4g,,,#Sciatica,8.47E+17,https://twitter.com/GenealogyData/status/847045460732850176
,3/29/2017 16:45,7,1,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 16:40,0,0,Nerve drug pregabalin ineffective for sciatica,,,,,
,3/29/2017 16:40,0,0,Pregabalin may treat the pain and the stiffness on which other medication doesn't work,,,,,
,3/29/2017 14:38,0,0,文字数制限で『さん』を付けられなかった。『アニメ！アニメ！さん』です。,,,,8.47E+17,https://twitter.com/Pregabalin/status/847012658658230272
,3/29/2017 14:36,0,0,ネット上のデマ、なぜ広がる…「重要」で「あいまい」に反応 https:// yomidr.yomiuri.co.jp/article/201703 28-OYTET50007/ …,,,,8.47E+17,https://twitter.com/Pregabalin/status/847012162358800384
,3/29/2017 14:36,0,0,『クロボンDUST』 目次欄に『アニメ化してほしい漫画2位(アニメ！アニメ！だと思われる)』の事が書かれていた。漸く長谷川先生にまで届いたので期待できるかも。初期は富野監督が関わっているので、監督に作って戴けないかなあ。 #GUNDAM #クロスボーンガンダム #ガンダムエース,,,#GUNDAM # #,8.47E+17,https://twitter.com/Pregabalin/status/847012132277280768
,3/29/2017 14:36,0,0,『クロボンDUST』 ゴーストの時、リア・シュラク隊にいたトレス登場。フォントは連邦の制服を着て再登場。スペースノイドは虫の脚が六本なのを知らなかったらしい。 #GUNDAM #クロスボーンガンダム #ガンダムエース,,,#GUNDAM # #,8.47E+17,https://twitter.com/Pregabalin/status/847012107581218816
,3/29/2017 14:18,0,0,『マクロス』シリーズ初代から最新作Δまで「AbemaTV」にて一挙放送決定 http:// animeanime.jp/article/2017/0 3/29/33228.html?amp=twitter … #マクロス,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847007669927882752
,3/29/2017 14:18,0,0,「けものフレンズ」最終回見逃し上映会開催決定 OPテーマを歌うキャスト8人が集結 http:// animeanime.jp/article/2017/0 3/29/33231.html?amp=twitter … #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/847007661539278849
,3/29/2017 14:15,0,1,I never tried pregabalin ,,,,,
,3/29/2017 14:11,0,1,Just the pregabalin mind you,,,,,
,3/29/2017 11:56,0,0,New2Trip: Pregabalin Zentiva k.s. - neuropathic pain,,,,,
,3/29/2017 6:41,0,0,Pregabalin Is Ineffective for Treating Sciatica Pain - NEJM Journal Watch http://www. jwatch.org/na43704/2017/0 3/22/pregabalin-ineffective-treating-sciatica-pain?ijkey=r7547VMlS/f9I&keytype=ref&siteid=jwatch&variant=full-text …,,,,8.47E+17,https://twitter.com/JVDagher/status/846892463742599173
,3/29/2017 5:23,0,0,フジ元記者に罰金30万円　暴力団関係者に名義貸し https:// this.kiji.is/21935099291787 2641 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846873005552656385
,3/29/2017 5:23,0,0,EU離脱、29日正式通知　英、2年間の交渉開始へ https:// this.kiji.is/21935740719462 9620 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846872863437012993
,3/29/2017 5:22,1,0,「共謀罪」、犯行訓練も準備行為　政府が例示 https:// this.kiji.is/21936244405474 2517 … #共謀罪,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846872623048941568
,3/29/2017 5:21,0,0,英国会テロ、動機見えず捜査混迷　事件から1週間 https:// this.kiji.is/21936433180709 6834 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846872347520860160
,3/29/2017 5:20,0,0,洪水メール373市町村に拡大　5月から、自主的な避難促す https:// this.kiji.is/21936772799714 2518 … #洪水 #災害,,,# #,8.47E+17,https://twitter.com/Pregabalin/status/846872192952352768
,3/29/2017 5:19,0,0,搭載量４倍に、空自次期輸送機「Ｃ２」が初配備 http://www. yomiuri.co.jp/national/20170 328-OYT1T50098.html?from=tw …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846871969848950784
,3/29/2017 5:19,0,0,髪の毛で分かる花粉症…金属濃度の違いで発症 http://www. yomiuri.co.jp/science/201703 28-OYT1T50090.html?from=tw … #医療 #アレルギー #花粉症,,,# # #,8.47E+17,https://twitter.com/Pregabalin/status/846871798612279297
,3/29/2017 5:17,0,0,AI使い3カ国語で回答　東京のハイヤー予約サイト https:// this.kiji.is/21937037127303 3209 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846871475860652032
,3/29/2017 5:17,0,0,ツイッター利用、17歳から　運営社が設定を変更 https:// this.kiji.is/21937578297771 6231 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846871359900737537
,3/29/2017 5:16,0,0,テレ朝、ドラマ部長を降格処分　経費で私的飲食559万円 https:// this.kiji.is/21937616312118 4770 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846871211552362496
,3/29/2017 5:15,0,0,中国のスプラトリー人工島軍事施設の完成間近か http://www. yomiuri.co.jp/world/20170328 -OYT1T50101.html?from=tw … #南シナ海,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846870932056555520
,3/29/2017 5:14,0,0,小学校近くに組事務所、福岡地裁が有罪判決 http://www. yomiuri.co.jp/national/20170 327-OYT1T50119.html?from=tw …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846870743618994176
,3/29/2017 5:14,0,0,エービーシー・マートを処分　靴価格不当表示で消費者庁 https:// this.kiji.is/21937968220009 4204 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846870556548853760
,3/29/2017 5:13,0,0,働き過ぎ、初の法規制　非正規改善へ同一賃金促す https:// this.kiji.is/21938269894898 6358 … #労働,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846870406065614848
,3/29/2017 5:12,0,0,日本の酒、輸出促進へ指針　政府、五輪見据え情報発信強化 https:// this.kiji.is/21938849037823 1809 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846870155405639680
,3/29/2017 5:11,0,0,大阪市営地下鉄が民営化　公営で全国初、来春に移行 https:// this.kiji.is/21939188599840 7684 … #鉄道,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846869986056417282
,3/29/2017 5:11,0,0,親の喫煙、子の肥満に影響　厚労省「関連性裏付け」 https:// this.kiji.is/21939163733381 9399 … #医療 #健康 #煙草 #喫煙 #禁煙 #受動喫煙 #子供,,,# # # # # # #,8.47E+17,https://twitter.com/Pregabalin/status/846869822654754816
,3/29/2017 5:10,0,0,米監査院、高級別荘の情報調査　安倍首相とトランプ氏が滞在 https:// this.kiji.is/21939729826966 7332 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846869574884585473
,3/29/2017 5:09,0,0,吉田松陰形見の短刀公開へ、前橋　米国で発見 https:// this.kiji.is/21939780246595 3270 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846869368545828864
,3/29/2017 5:08,0,0,明大が発禁本などの目録を出版へ　表現抑圧の時代を物語る https:// this.kiji.is/21939855736959 7960 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846869211578171392
,3/29/2017 5:08,0,0,福島の高校生自殺「いじめ要因」　学校対応にも問題 https:// this.kiji.is/21940157518366 4631 … #教育,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846869100202635264
,3/29/2017 5:07,0,0,東電と中部電、火力発電完全統合　19年度前半、基本合意 https:// this.kiji.is/21940006391414 7842 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846868948209434624
,3/29/2017 5:06,0,0,森友、幼稚園と系列保育園を調査　31日に大阪府市 https:// this.kiji.is/21941390724739 8917 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846868515327901696
,3/29/2017 5:04,0,0,移民排除はありえないオランダ社会の成熟度 http://www. yomiuri.co.jp/fukayomi/ichir an/20170327-OYT8T50151.html?from=tw …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846868200377614336
,3/29/2017 5:03,0,0,京都迎賓館が夜間公開へ　つづれ織り水面に映える https:// this.kiji.is/21942120688538 4194 … #建築,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846867972735954944
,3/29/2017 5:03,0,0,ゾウ11頭を泥沼から救出　カンボジア https:// this.kiji.is/21942787431338 8038 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846867773833674752
,3/29/2017 5:02,0,0,アハメド・カトラダ氏死去　反アパルトヘイト元運動家 https:// this.kiji.is/21943630272980 7353 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846867586348335104
,3/29/2017 5:01,0,0,セウォル号から動物の骨　韓国、「人骨」を発表訂正 https:// this.kiji.is/21945228679204 0450 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846867423215046656
,3/29/2017 5:01,0,0,法王、核保有国にも関与呼び掛け　信頼構築へ対話を https:// this.kiji.is/21945354400520 6020 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846867256281726976
,3/29/2017 5:00,0,0,パリ、中国系移民ら抗議　警官発砲で男性死亡受け https:// this.kiji.is/21945794801003 8772 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846867131958345728
,3/29/2017 5:00,0,0,集合住宅の住民も高齢化、建て替え困難…荻原氏 http://www. yomiuri.co.jp/national/20170 328-OYT1T50155.html?from=tw … #建築,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846867012378779648
,3/29/2017 4:59,0,0,他人のｉＰＳ細胞で初の移植…目の難病患者に http://www. yomiuri.co.jp/science/201703 28-OYT1T50108.html?from=tw … #医療,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846866757696471040
,3/29/2017 4:58,0,0,自民、「敵基地攻撃」保有提言へ　北朝鮮脅威でミサイル防衛強化 https:// this.kiji.is/21950148484001 1259 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846866537965268992
,3/29/2017 4:57,0,0,温暖化規制見直し指示　トランプ氏、大統領令署名 https:// this.kiji.is/21956175833533 7974 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846866342061887488
,3/29/2017 4:56,0,0,被爆者、日本の不参加批判　核禁止条約で「裏切り」 https:// this.kiji.is/21957798570816 4604 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846866127087054848
,3/29/2017 4:56,0,0,外遊同行の首相夫人に外交旅券発行…政府答弁書 http://www. yomiuri.co.jp/politics/20170 328-OYT1T50120.html?from=tw …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846865995310411776
,3/29/2017 4:55,0,0,辻元氏「幼稚園侵入疑惑」否定…森友メール巡り http://www. yomiuri.co.jp/politics/20170 328-OYT1T50118.html?from=tw …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846865787776217088
,3/29/2017 4:48,0,0,Lyrica,,,,,
,3/29/2017 4:33,0,0,錦織 マイアミ・オープン4年連続8強 http:// news.tennis365.net/news/today/201 703/113846.html … #テニス,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846860354097315840
,3/29/2017 4:12,0,1,自閉症への理解高めて　少年の自立描いた米映画　4月公開 http:// iryou.chunichi.co.jp/article/detail /20170328163040990 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854981021945856
,3/29/2017 4:12,0,0,京都府医大病院事件　民間病院医師ら３人逮捕　組幹部虚偽診断の疑い http:// iryou.chunichi.co.jp/article/detail /20170328163716166 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854967935754241
,3/29/2017 4:12,0,0,患者の署名義務付け　県広域連合　療養費詐欺事件で http:// iryou.chunichi.co.jp/article/detail /20170328140511421 … #詐欺,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854955893862401
,3/29/2017 4:12,0,0,部活休養日　義務付け　愛知県教委　中学週２、高校週１ http:// iryou.chunichi.co.jp/article/detail /20170328141453188 … #教育,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854946880339969
,3/29/2017 4:12,0,0,視覚の働きに文化影響？　京大など研究　日本人とカナダ人　図形識別に差 http:// iryou.chunichi.co.jp/article/detail /20170328144507144 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854933144002561
,3/29/2017 4:12,0,0,社会保障　来月こうなる　年金減、雇用保険料下げ http:// iryou.chunichi.co.jp/article/detail /20170328143733951 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854920951148545
,3/29/2017 4:11,0,0,＜なくそう 長時間労働＞残業１００時間の暮らしとは・・・ 帰宅は深夜　だんらん遠く　「睡眠、よくて５、６時間」 http:// iryou.chunichi.co.jp/article/detail /20170328151015441 … #労働,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854910637322242
,3/29/2017 4:11,0,0,昨年の医療事故、過去最多の３８８２件…９年連続増 https:// yomidr.yomiuri.co.jp/article/201703 28-OYTET50034/ … #医療,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854899849584640
,3/29/2017 4:11,0,0,特養待機者３６万６１００人、受け皿不足続く…厚労省調査 https:// yomidr.yomiuri.co.jp/article/201703 28-OYTET50019/ …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854890139795458
,3/29/2017 4:11,0,0,宵闇に浮かぶ「清水の舞台」…夜間拝観が始まる http://www. yomiuri.co.jp/national/20170 326-OYT1T50036.html?from=tw … 足場がある清水寺。 #建築,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854876806098945
,3/29/2017 4:11,0,0,学テ用紙を誤配布の教諭、生徒に成績渡さず破棄 http://www. yomiuri.co.jp/national/20170 326-OYT1T50032.html?from=tw … #教育,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854869428273152
,3/29/2017 4:11,0,0,銀行標的にサイバー攻撃か　北朝鮮ハッカー、米紙報道 https:// this.kiji.is/21889360623946 9572 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854855561924608
,3/29/2017 4:11,0,0,東芝、韓国電に支援打診　米原発子会社、近く破産法申請 https:// this.kiji.is/21890958289810 2275 …,,,,8.47E+17,https://twitter.com/Pregabalin/status/846854840873476096
,3/29/2017 4:11,0,0,大集合！ もふもふブースターパック #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854824607985664
,3/29/2017 4:11,0,0,つちのこは不思議だった。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854809151946752
,3/29/2017 4:11,0,0,海のフレンズ。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854798431301632
,3/29/2017 4:11,0,0,海上で電池が！？ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854782987878400
,3/29/2017 4:11,0,0,ラッキービーストはミライ、ミライは……。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854769662554112
,3/29/2017 4:11,0,0,五国(四国)エリア？ きょうしゅう(九州？ 本州)エリア？ 日本列島？ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854752130379776
,3/29/2017 4:11,0,0,修行した、かばんちゃん。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854708438315009
,3/29/2017 4:11,0,0,ジャパリバス号。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854698271322114
,3/29/2017 4:11,0,0,職員は外に出なければならなくなった。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854683176009728
,3/29/2017 4:11,0,0,がおー！ たべちゃうぞー！ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854666302369792
,3/29/2017 4:10,0,0,人がパークを守っていた。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854655392960512
,3/29/2017 4:10,0,0,いただきまーす！ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854635226746880
,3/29/2017 4:10,0,0,人でした。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854626880086016
,3/29/2017 4:10,0,0,ここはゆうえんちだね。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854607036821505
,3/29/2017 4:10,0,0,普通の動物が。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854596173582337
,3/29/2017 4:10,0,0,ボスを投げ捨ててはいけません。というか、それが本体だったのか。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854583020236801
,3/29/2017 4:10,0,0,各地の溶岩は前回の名残。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854566876364800
,3/29/2017 4:10,0,0,ラッキーさん！？ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854499582955520
,3/29/2017 4:10,0,0,人のフレンズ。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854486932897793
,3/29/2017 4:10,0,0,食べないでください！ たべないよ！ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854478066155520
,3/29/2017 4:10,0,0,自然に還る。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854461465124866
,3/29/2017 4:10,0,0,紙飛行機作戦再び。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854448961937409
,3/29/2017 4:10,0,0,フレンズの群れで総攻撃。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854421677948928
,3/29/2017 4:09,0,0,ラッキービースト通信。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854410797891584
,3/29/2017 4:09,0,0,生態系維持が原則。人緊急時対応モード。 #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854401775980546
,3/29/2017 4:09,0,0,かばんちゃんは、すっごいんだよ！ #けものフレンズ,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854370545192960
,3/29/2017 4:09,0,0,江ノ電と並走。 #南鎌倉高校女子自転車部,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854359908474880
,3/29/2017 4:09,0,0,さらば江の島、稲村ヶ崎へ。 #南鎌倉高校女子自転車部,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854349187825664
,3/29/2017 4:09,0,0,自転車を楽しむこと。 #南鎌倉高校女子自転車部,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854337305296896
,3/29/2017 4:09,0,0,自衛隊演習場。 #南鎌倉高校女子自転車部,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854325410312192
,3/29/2017 4:09,0,0,富士登山。 #南鎌倉高校女子自転車部,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854315541053440
,3/29/2017 4:09,0,0,神の声、白銀の王アドルフ・カー・ヴァイスマン(中の人が)。 #ハンドシェイカー,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846854287019859968
,3/29/2017 4:09,0,0,課長！ #ACCA13区監察課,,,#ACCA13,8.47E+17,https://twitter.com/Pregabalin/status/846854274055266305
,3/29/2017 4:09,0,0,ジーンがどちらを選ぶのかのゲームだった。 #ACCA13区監察課,,,#ACCA13,8.47E+17,https://twitter.com/Pregabalin/status/846854263359746048
,3/29/2017 3:01,1,2,Na sowas: Lyrica ( Pregabalin ) wirkt doch nicht gegen Ischialgie. Aber auch nicht gegen Schmerzen,,,,,
,3/29/2017 1:41,0,0,Levetiracetam synergizes with gabapentin,,,,,
,3/29/2017 1:21,0,0,A PRECISE Study of Pregabalin for Sciatica https:// resident360.nejm.org/content_items/ 2534/ …,,,,8.47E+17,https://twitter.com/rugnetwerk/status/846811969428574208
,3/28/2017 23:59,0,1,pregabalin did that to me stopped taking it now Dr wants me to try again 4x as much ffs no chance lol x,,,,8.47E+17,https://twitter.com/Chriswing14/status/846791340855885825
,3/28/2017 22:26,0,0,Pregabalin Is Ineffective for Treating Sciatica Pain https:// shar.es/1QgHQv,,,,8.47E+17,https://twitter.com/OCHOADR/status/846767987356938243
,3/28/2017 21:16,0,0,Carbocistine,,,,,
,3/28/2017 20:07,0,0,Pregabalin sucks for sciatica and HERDOO2 for that special lady http:// blogs.bmj.com/bmj/2017/03/27 /richard-lehmans-journal-review-27-march-2017/ …,,,,8.47E+17,https://twitter.com/ottawamarble/status/846732883956027392
,3/28/2017 19:39,0,0,Its official! The #DrugsDontWork #drugfree Pregabalin Is Ineffective for Treating Sciatica Pain - NEJM Journal Watch http://www. jwatch.org/na43704/2017/0 3/22/pregabalin-ineffective-treating-sciatica-pain?ijkey=r7547VMlS/f9I&keytype=ref&siteid=jwatch&variant=full-text …,,,#DrugsDontWork #drugfree,8.47E+17,https://twitter.com/c2chiropractic/status/846726032191377408
,3/28/2017 19:38,0,0,then perhaps pregabalin scripts will increase #opportunitycosts,,,#opportunitycosts,8.47E+17,https://twitter.com/mellojonny/status/846725677734866944
,3/28/2017 19:38,0,0,Pregabalin ineffective for sciatica pain #EBM #chronicpain http://www. jwatch.org/na43704/2017/0 3/22/pregabalin-ineffective-treating-sciatica-pain …,,,#EBM #chronicpain,8.47E+17,https://twitter.com/danielleneslon/status/846725634344845312
,3/28/2017 19:34,0,0,PRECISE study demonstrates no pain benefit to pregabalin compared to placebo in treatment of sciatica. @NEJM https:// twitter.com/NEJM/status/84 6701079563845633 …,,@NEJM,,8.47E+17,https://twitter.com/alhecht/status/846724615397396480
,3/28/2017 19:00,0,0,Biological rationale and potential clinical use of gabapentin and pregabalin in bipolar disorder,,,,,
,3/28/2017 18:56,0,0,Pregabalin /Lyrica has no benefit versus placebo for sciatica. Does have increased chance of side-effects. https:// twitter.com/NEJM/status/84 6701079563845633 …,,,,8.47E+17,https://twitter.com/doctorwhitecoat/status/846715243485114369
,3/28/2017 18:49,0,0,Pregabalin for sciatica: risks easily outweigh (non-existent) benefits in this,,,,,
,3/28/2017 18:07,0,0,Trial of Pregabalin for Acute and Chronic Sciatica http:// plus.mcmaster.ca/evidencealerts /viewarticle.aspx?a=73884&S=TW&U=c6JvWc4WQrDH02MQi3mRXQ== …,,,,8.47E+17,https://twitter.com/centrocifel/status/846702907588251648
,3/28/2017 18:00,31,41,From Pages to Practice: Pregabalin for Sciatic Pain http:// nej.md/2o93f8O via @NEJMres360 pic.twitter.com/ISEUPObzsI,,@NEJMres360,,8.47E+17,https://twitter.com/NEJM/status/846701079563845633
,3/28/2017 17:43,0,0,これから、蛇で表現されるケルベロスが生まれるのか？ #>RT,,,#,8.47E+17,https://twitter.com/Pregabalin/status/846696871871463424
,3/28/2017 17:41,0,1,Errr I'm getting carbocisteine,,,,,
,3/28/2017 17:40,0,1,「けものフレンズ」流行の軌跡　たーのしー！フレンズ急増の背景 http://www. cinematoday.jp/page/N0090590 #けものフレンズ #けものフレンズ考察班,,,# #,8.47E+17,https://twitter.com/Pregabalin/status/846695906271420417
,3/28/2017 17:08,0,1,Weeks of it for #DVT ! (RTA) So,,,,,
,3/28/2017 16:47,0,0,so bsi neuropathic pain.. pregabalin (lyrica) na yan,,,,8.47E+17,https://twitter.com/fidelity_III/status/846682542921039872
,3/28/2017 16:39,2,0,Biological rationale and clinical use of gabapentin & pregabalin in bipolar disorder,,,,,
